영역,교재,페이지,등급,등급명,사고사례,등급사유,상태,출처,md자수,pdf자수,구라벨
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,77,1,미흡·없음,아니오,"안전 3건 [유해(2), 위험(1)], 구체적 조치 언급 없음",resolved,text,548,516,78
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,81,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,288,306,85
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,82,1,미흡·없음,아니오,"안전 4건 [안전(1), 유의 사항(1), 폭발(1), 인화(1)], 구체적 조치 언급 없음",resolved,text,405,391,85
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,83,1,미흡·없음,아니오,"안전 0건 [], 조치 1건 [예방(1)]",resolved,text,553,555,86
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,85,1,미흡·없음,아니오,"안전 5건 [안전(2), 위험(1), 주의(1), 유해(1)], 구체적 조치 언급 없음",resolved,text,504,499,86
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,87,2,형식적 언급,아니오,"안전 6건 [안전(1), 위험(1), 유의 사항(1), 유해(1), 폭발(1)], 구체적 조치 언급 없음",resolved,text,295,298,94
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,88,1,미흡·없음,아니오,"안전 3건 [유해(1), 먼지(1), 인화(1)], 구체적 조치 언급 없음",resolved,text,584,577,94
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,90,2,형식적 언급,아니오,"안전 7건 [화재(6), 질식(1)], 구체적 조치 언급 없음",resolved,text,1643,940,94
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,95,1,미흡·없음,아니오,"안전 1건 [화학물질(1)], 구체적 조치 언급 없음",resolved,text,612,576,96
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,98,1,미흡·없음,아니오,"안전 1건 [누출(1)], 구체적 조치 언급 없음",resolved,text,615,566,98
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,99,1,미흡·없음,아니오,"안전 2건 [진동(2)], 구체적 조치 언급 없음",resolved,text,388,377,100
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,100,2,형식적 언급,아니오,"안전 6건 [안전(2), 유의 사항(2), 주의(1), MSDS(1)], 조치 1건 [착용(1)]",resolved,text,391,405,100;101
반도체재료,LM1903060403_14v1_반도체용_가스_재료_제조,107,1,미흡·없음,아니오,"안전 4건 [안전(1), MSDS(1), 보건(1), 물질안전보건자료(1)], 구체적 조치 언급 없음",resolved,text,388,369,108
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,19,1,미흡·없음,아니오,"안전 3건 [안전(1), 유의 사항(1), MSDS(1)], 조치 1건 [대처(1)]",resolved,text,498,527,19;20;61
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,25,1,미흡·없음,아니오,"안전 3건 [안전(1), 유의 사항(1), MSDS(1)], 구체적 조치 언급 없음",resolved,text,617,628,26
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,26,1,미흡·없음,아니오,"안전 0건 [], 조치 2건 [방지(1), 대처(1)]",resolved,text,685,686,26
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,35,1,미흡·없음,아니오,"안전 3건 [위험(1), 폭발(1), 인화(1)], 구체적 조치 언급 없음",resolved,text,615,643,41
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,38,1,미흡·없음,아니오,"안전 3건 [안전(1), 유의 사항(1), MSDS(1)], 조치 1건 [대처(1)]",resolved,text,479,515,41;71
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,39,1,미흡·없음,아니오,"안전 1건 [주의(1)], 조치 3건 [방지(3)]",resolved,text,715,708,41;47
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,41,1,미흡·없음,아니오,"안전 1건 [인화(1)], 조치 1건 [착용(1)]",resolved,text,861,698,42
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,44,1,미흡·없음,아니오,"안전 2건 [진동(2)], 구체적 조치 언급 없음",resolved,text,586,572,44
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,46,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,310,301,47
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,47,1,미흡·없음,아니오,"안전 4건 [진동(2), 안전(1), 유의 사항(1)], 조치 1건 [대처(1)]",resolved,text,634,659,47
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,60,1,미흡·없음,아니오,"안전 3건 [안전(1), 유의 사항(1), MSDS(1)], 조치 1건 [대처(1)]",resolved,text,505,541,60
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,66,1,미흡·없음,아니오,"안전 1건 [폭발(1)], 조치 2건 [방지(2)]",resolved,text,792,794,66
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,67,1,미흡·없음,아니오,"안전 2건 [진동(1), 소음(1)], 구체적 조치 언급 없음",resolved,text,707,709,68
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,68,1,미흡·없음,아니오,"안전 4건 [안전(1), 유해(1), 누출(1), 분진(1)], 구체적 조치 언급 없음",resolved,text,770,759,68;69
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,69,1,미흡·없음,아니오,"안전 2건 [위험(1), 보건(1)], 구체적 조치 언급 없음",resolved,text,373,388,69
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,70,1,미흡·없음,아니오,"안전 3건 [안전(1), 유의 사항(1), MSDS(1)], 조치 1건 [대처(1)]",resolved,text,396,434,70
반도체재료,LM1903060404_23v3_반도체용_금속_Target_재료_제조,80,2,형식적 언급,아니오,"안전 6건 [안전(2), 유해(2), MSDS(1), 화학물질(1)], 구체적 조치 언급 없음",resolved,text,925,951,80
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,10,1,미흡·없음,아니오,"안전 3건 [안전(3)], 조치 3건 [안전관리(3)]",resolved,text,2124,330,54
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,19,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,792,793,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,20,2,형식적 언급,아니오,"안전 7건 [주의(2), 안전(1), 위험(1), MSDS(1), 화재(1)], 구체적 조치 언급 없음",resolved,text,428,385,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,21,2,형식적 언급,아니오,"안전 13건 [주의(3), 유해(3), 인화(3), 화학물질(2), MSDS(1)], 구체적 조치 언급 없음",resolved,text,850,849,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,22,1,미흡·없음,아니오,"안전 4건 [주의(2), 안전(1), 유해(1)], 구체적 조치 언급 없음",resolved,text,525,522,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,24,1,미흡·없음,아니오,"안전 3건 [안전(1), 주의(1), 유의 사항(1)], 구체적 조치 언급 없음",resolved,text,463,466,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,25,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,625,628,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,27,1,미흡·없음,아니오,"안전 4건 [안전(1), 위험(1), MSDS(1), 화재(1)], 구체적 조치 언급 없음",resolved,text,444,447,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,29,1,미흡·없음,아니오,"안전 3건 [안전(2), 화학물질(1)], 조치 1건 [안전관리(1)]",resolved,text,650,643,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,30,1,미흡·없음,아니오,"안전 3건 [주의(1), 유해(1), 인화(1)], 구체적 조치 언급 없음",resolved,text,933,932,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,32,2,형식적 언급,아니오,"안전 8건 [안전(3), 주의(3), 유의 사항(2)], 조치 1건 [착용(1)]",resolved,text,464,467,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,33,1,미흡·없음,아니오,"안전 0건 [], 구체적 조치 언급 없음",resolved,text,588,588,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,35,1,미흡·없음,아니오,"안전 2건 [안전(1), MSDS(1)], 구체적 조치 언급 없음",resolved,text,408,414,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,38,2,형식적 언급,아니오,"안전 16건 [안전(4), 화학물질(4), 보건(3), MSDS(2), 주의(1)], 구체적 조치 언급 없음",resolved,text,784,775,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,43,2,형식적 언급,아니오,"안전 10건 [안전(3), 유의 사항(3), MSDS(2), 폭발(1), 보호구(1)], 조치 2건 [착용(1), 보호복(1)]",resolved,text,467,410,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,47,1,미흡·없음,아니오,"안전 3건 [주의(1), MSDS(1), 먼지(1)], 구체적 조치 언급 없음",resolved,text,600,593,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,49,2,형식적 언급,아니오,"안전 7건 [안전(2), 주의(2), 유의 사항(2), MSDS(1)], 구체적 조치 언급 없음",resolved,text,403,397,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,56,1,미흡·없음,아니오,"안전 2건 [주의(1), 폭발(1)], 구체적 조치 언급 없음",resolved,text,735,736,69
반도체재료,LM1903060405_14v1_반도체용_습식화공약품_Wet_Chemical_재료_제조,57,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,333,325,69
